user_pseudo_id,purchase_propensity_score,propensity_decile,propensity_band,label_future_purchase,first_device_category,first_traffic_source,first_traffic_medium,first_country,favorite_view_category,total_sessions,total_events,total_page_views,total_item_views,total_add_to_carts,days_since_last_session
10386159.082864724,0.03411197960328095,1,Low,0,mobile,<Other>,organic,Mexico,(not set),1,5,1,0,0,42
46589189.10882411,0.021208728589383358,1,Low,0,mobile,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
4746124.318634456,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
6260286.8697279245,0.1583468443085117,8,High,0,desktop,<Other>,<Other>,United States,Backpacks/,1,5,1,1,0,42
87318677.88707957,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
7630602.915976803,0.07169348290087248,4,Medium,0,desktop,google,organic,India,(not set),1,5,3,0,0,42
8904129.311394729,0.12645279926205677,7,Medium,0,mobile,<Other>,<Other>,United States,Accessories/,1,5,1,1,0,42
11332070.539620284,0.02160748621038044,1,Low,0,mobile,google,cpc,United States,(not set),1,5,1,0,0,42
48696799.33187512,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
84703022.58765107,0.07120416642805116,4,Medium,0,desktop,google,organic,France,(not set),1,5,1,0,0,42
92786812.36270474,0.05953633785976062,3,Medium,0,desktop,google,organic,India,(not set),1,5,1,0,0,42
3789529.199732342,0.02160748621038044,1,Low,0,mobile,google,cpc,United States,(not set),1,5,1,0,0,42
7023255.641117745,0.023699142398372654,1,Low,0,mobile,<Other>,<Other>,Turkey,(not set),1,5,1,0,0,42
7682921.654300286,0.03163406584754427,1,Low,0,mobile,google,organic,Canada,(not set),1,5,1,0,0,42
5342303.096684807,0.06491918637572681,4,Medium,0,desktop,<Other>,organic,United States,(not set),1,5,1,0,0,42
13620398.062397975,0.024000652288222304,1,Low,0,mobile,google,organic,India,(not set),1,5,1,0,0,42
34216688.17653339,0.05827248536194692,3,Medium,0,desktop,<Other>,organic,United Kingdom,(not set),1,5,1,0,0,42
7486869.581628581,0.07557439427467891,4,Medium,0,desktop,(direct),(none),Italy,(not set),1,5,1,0,0,42
7571295.011913242,0.050356498354493226,3,Medium,0,desktop,<Other>,<Other>,Nigeria,(not set),1,5,1,0,0,42
3159540.112673952,0.04755376151587327,2,Low,0,desktop,google,cpc,United States,(not set),1,5,1,0,0,42
58897724.61760619,0.1327113489964802,7,Medium,0,desktop,<Other>,referral,Spain,(not set),1,5,1,0,0,42
68192509.91296528,0.07125604048652509,4,Medium,0,desktop,(direct),(none),Spain,(not set),1,5,1,0,0,42
89058317.49913578,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
1829644.6742017,0.03163406584754427,1,Low,0,mobile,google,organic,Canada,(not set),1,5,1,0,0,42
3140994.1449139644,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
37870798.94797506,0.05313993062244895,3,Medium,0,mobile,<Other>,referral,India,(not set),1,5,1,0,0,42
90219856.78443399,0.06814164108651681,4,Medium,0,desktop,(direct),(none),China,(not set),1,5,1,0,0,42
24954184.68313128,0.03231649196465599,1,Low,0,mobile,google,organic,Romania,(not set),1,5,1,0,0,42
63671888.94593338,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
5006821.463894799,0.20945068148655127,9,High,0,desktop,<Other>,referral,United States,(not set),1,5,1,1,0,42
25487441.81573275,0.024000652288222304,1,Low,0,mobile,google,organic,India,(not set),1,5,1,0,0,42
40408284.25422523,0.07496132506941763,4,Medium,0,desktop,google,organic,Brazil,(not set),1,5,1,0,0,42
54451764.47320045,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
4642262.077536264,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
69910190.33504234,0.049258255696224724,2,Low,0,tablet,<Other>,organic,Canada,(not set),1,5,1,0,0,42
1034070.0893568192,0.0702872394150052,4,Medium,0,desktop,(direct),(none),Taiwan,(not set),1,5,1,0,0,42
26229373.863989405,0.04527384023737054,2,Low,0,mobile,google,organic,Argentina,(not set),1,5,1,1,0,42
2397027.1558795916,0.07242994072538332,4,Medium,0,desktop,(direct),(none),Netherlands,(not set),1,5,1,0,0,42
2884438.1406059437,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
7343522.551561323,0.04133730437504943,2,Low,0,desktop,<Other>,<Other>,India,(not set),1,5,1,0,0,42
47559569.2369268,0.021208728589383358,1,Low,0,mobile,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
6349043.497803282,0.060934946971204176,3,Medium,0,mobile,<Other>,referral,United States,(not set),1,5,1,0,0,42
8532393.716015058,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
77270152.33971305,0.11253442102580348,7,Medium,0,mobile,shop.googlemerchandisestore.com,referral,Qatar,(not set),1,5,1,0,0,42
3740916367.4922657,0.06831097709580967,4,Medium,0,mobile,<Other>,referral,Vietnam,(not set),1,5,1,0,0,42
4927201.469495638,0.0660361911661914,4,Medium,0,mobile,<Other>,referral,Azerbaijan,(not set),1,5,1,0,0,42
84789655.0741395,0.09289081448470986,6,Medium,0,desktop,<Other>,referral,United States,(not set),1,5,1,0,0,42
5533911.335839746,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
89941935.05567656,0.07043247611431094,4,Medium,0,desktop,google,organic,China,(not set),1,5,1,0,0,42
4006338.0639191554,0.04169099498387998,2,Low,0,mobile,(direct),(none),India,(not set),1,5,1,0,0,42
77295550.64672154,0.03857297061982004,2,Low,0,desktop,google,cpc,India,(not set),1,5,1,0,0,42
1291130279.5422077,0.0698408589857869,4,Medium,0,desktop,google,organic,Spain,(not set),1,5,1,0,0,42
4212383.172210025,0.07224856394024894,4,Medium,0,desktop,google,organic,Singapore,(not set),1,5,1,0,0,42
7034759.429992906,0.022434872709369304,1,Low,0,mobile,<Other>,<Other>,Russia,(not set),1,5,1,0,0,42
47842310.42329795,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
2863589.6161304517,0.049419582024626214,2,Low,0,desktop,google,cpc,United Kingdom,(not set),1,5,1,0,0,42
47174017.47897825,0.0848872272513132,5,Medium,0,mobile,shop.googlemerchandisestore.com,referral,India,(not set),1,5,1,0,0,42
1786212.3666753732,0.02160748621038044,1,Low,0,mobile,google,cpc,United States,(not set),1,5,1,0,0,42
2689803.513426825,0.09601565409189138,6,Medium,0,desktop,<Other>,referral,Indonesia,(not set),1,5,1,0,0,42
7725838.359078957,0.08166251498215998,5,Medium,0,desktop,<Other>,referral,India,(not set),1,5,1,0,0,42
87540100.24793012,0.05911736975257822,3,Medium,0,desktop,(direct),(none),India,(not set),1,5,1,0,0,42
19959397.86118952,0.07369776314483077,4,Medium,0,desktop,(direct),(none),Canada,(not set),1,5,1,0,0,42
40531330.09837845,0.04959508285233862,2,Low,0,mobile,(direct),(none),Canada,(not set),1,5,1,0,0,42
59841312.222797155,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
3496867.5938700293,0.0742925914127052,4,Medium,0,desktop,google,organic,Russia,(not set),1,5,1,0,0,42
8408449.08036093,0.07459434373677946,4,Medium,0,desktop,google,organic,Turkey,(not set),1,5,1,0,0,42
7789893595.633048,0.0640118936693149,4,Medium,0,mobile,<Other>,referral,Mexico,(not set),1,5,1,0,0,42
3863017.1909857383,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
4542248.437292912,0.02327622966400614,1,Low,0,mobile,<Other>,<Other>,Thailand,(not set),1,5,1,0,0,42
8745477.672028262,0.11121262398248673,7,Medium,0,desktop,shop.googlemerchandisestore.com,referral,Canada,(not set),1,5,1,0,0,42
67383175.27200238,0.20795716010195137,8,High,0,mobile,google,organic,Vietnam,Home/Sale/,2,10,2,2,0,42
10063085.318771021,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
26778814.51602126,0.02160748621038044,1,Low,0,mobile,google,cpc,United States,(not set),1,5,1,0,0,42
32277459.959569506,0.024000652288222304,1,Low,0,mobile,google,organic,India,(not set),1,5,1,0,0,42
36433915.55932228,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
65502138.4357057,0.06095109753246657,3,Medium,0,mobile,<Other>,referral,Canada,(not set),1,5,1,0,0,42
79673815.0817044,0.06250359416702489,3,Medium,0,desktop,<Other>,organic,Russia,(not set),1,5,1,0,0,42
7083578.736218742,0.07369776314483077,4,Medium,0,desktop,(direct),(none),Canada,(not set),1,5,1,0,0,42
43106822.00337351,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
2960627729.4849286,0.03736874574903813,1,Low,0,mobile,google,organic,Mexico,(not set),1,5,1,0,0,42
3390425.7119419887,0.08779814516558163,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,1,0,42
7598538.567305941,0.09007398356025717,6,Medium,0,mobile,shop.googlemerchandisestore.com,referral,United States,(not set),1,5,2,0,0,42
16551974.00344954,0.06491918637572681,4,Medium,0,desktop,<Other>,organic,United States,(not set),1,5,1,0,0,42
68289707.52313991,0.07369776314483077,4,Medium,0,desktop,(direct),(none),Canada,(not set),1,5,1,0,0,42
83405683.58061029,0.07107999715809449,4,Medium,0,desktop,google,organic,Canada,(not set),1,5,1,0,0,42
36940291.512127034,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
7423761.230525968,0.05602954879640618,3,Medium,0,tablet,(direct),(none),Romania,(not set),1,5,1,0,0,42
8999058.447762797,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
51973229.627130814,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
59833451.63747563,0.09289081448470986,6,Medium,0,desktop,<Other>,referral,United States,(not set),1,5,1,0,0,42
1914210.7776507407,0.021720705784611712,1,Low,0,mobile,google,cpc,China,(not set),1,5,1,0,0,42
9181632.007527063,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
22001236.552663423,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
41235438.321735166,0.01799625602874627,1,Low,0,mobile,<Other>,<Other>,India,(not set),1,5,1,0,0,42
79286025.24875918,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
82866881.46756865,0.09289081448470986,6,Medium,0,desktop,<Other>,referral,United States,(not set),1,5,1,0,0,42
56272159.32356756,0.018478508105733857,1,Low,0,mobile,google,cpc,India,(not set),1,5,1,0,0,42
64627421.75508352,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
79060441.73029874,0.0715996915002641,4,Medium,0,desktop,google,organic,Taiwan,(not set),1,5,1,0,0,42
5381759.221519422,0.11121262398248673,7,Medium,0,desktop,shop.googlemerchandisestore.com,referral,Canada,(not set),1,5,1,0,0,42
57475097.180967905,0.07157281421038542,4,Medium,0,desktop,(direct),(none),Paraguay,(not set),1,5,1,0,0,42
2228709.0612202063,0.10305622670666971,6,Medium,0,mobile,shop.googlemerchandisestore.com,referral,United States,(not set),1,5,1,0,0,42
74901950.62456031,0.057390999171248194,3,Medium,0,mobile,<Other>,<Other>,United States,(not set),2,10,3,0,0,42
8420517520.434042,0.07557439427467891,4,Medium,0,desktop,(direct),(none),Italy,(not set),1,5,1,0,0,42
7272772.382741634,0.05911736975257822,3,Medium,0,desktop,(direct),(none),India,(not set),1,5,1,0,0,42
29114500.951130755,0.07125604048652509,4,Medium,0,desktop,(direct),(none),Spain,(not set),1,5,1,0,0,42
59865661.70351185,0.07191746005042733,4,Medium,0,desktop,(direct),(none),Mexico,(not set),1,5,1,0,0,42
36007523.716780305,0.04133730437504943,2,Low,0,desktop,<Other>,<Other>,India,(not set),1,5,1,0,0,42
43942591.589399025,0.09828492760359045,6,Medium,0,desktop,<Other>,referral,Portugal,(not set),1,5,1,0,0,42
82763391.53365551,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
16040285.095013766,0.04959508285233862,2,Low,0,mobile,(direct),(none),Canada,(not set),1,5,1,0,0,42
18015020.592547696,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
2848216.647561785,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
6847252.755509347,0.021208728589383358,1,Low,0,mobile,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
7922776.723542205,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
16641104.558365248,0.024000652288222304,1,Low,0,mobile,google,organic,India,(not set),1,5,1,0,0,42
27420180.655973367,0.02160748621038044,1,Low,0,mobile,google,cpc,United States,(not set),1,5,1,0,0,42
3488970.066634384,0.03163406584754427,1,Low,0,mobile,google,organic,Canada,(not set),1,5,1,0,0,42
8886251.057756206,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
45526013.60928842,0.023048565277036078,1,Low,0,mobile,<Other>,<Other>,Australia,(not set),1,5,1,0,0,42
49538198.99392447,0.07868773462090031,5,Medium,0,desktop,google,cpc,Spain,(not set),1,5,1,1,0,42
3818725.615863927,0.07107999715809449,4,Medium,0,desktop,google,organic,Canada,(not set),1,5,1,0,0,42
6123497.684341243,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
35695283.40863801,0.04755376151587327,2,Low,0,desktop,google,cpc,United States,(not set),1,5,1,0,0,42
48359321.85028877,0.07107999715809449,4,Medium,0,desktop,google,organic,Canada,(not set),1,5,1,0,0,42
74121586.25591184,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
87303229.87223792,0.07128235860287427,4,Medium,0,desktop,google,organic,United Kingdom,(not set),1,5,1,0,0,42
11200956.921536444,0.06023399561150377,3,Medium,0,mobile,(direct),(none),United Kingdom,(not set),1,5,1,0,0,42
45657241.50001765,0.08629847028145257,5,Medium,0,desktop,google,organic,Lithuania,(not set),1,5,1,0,0,42
43069172.211624615,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
8391411993.400103,0.06650178596656937,4,Medium,0,desktop,(direct),(none),Germany,(not set),1,5,1,0,0,42
87824893.21102051,0.05953633785976062,3,Medium,0,desktop,google,organic,India,(not set),1,5,1,0,0,42
6414515.891096587,0.1508459412263597,8,High,0,mobile,<Other>,<Other>,United States,Lifestyle/,1,5,1,1,0,42
31532309.295261256,0.050356498354493226,3,Medium,0,desktop,<Other>,<Other>,Egypt,(not set),1,5,1,0,0,42
3947618.0314755472,0.024000652288222304,1,Low,0,mobile,google,organic,India,(not set),1,5,1,0,0,42
36023420.074706435,0.021033751044126935,1,Low,0,mobile,<Other>,<Other>,United Kingdom,(not set),1,5,1,0,0,42
86611105.78405069,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
7432794.039262006,0.06468461341809623,4,Medium,0,mobile,<Other>,<Other>,Chile,(not set),2,10,2,0,0,42
7779294.0896497965,0.07602598474828957,4,Medium,0,desktop,google,organic,Israel,(not set),1,5,1,0,0,42
24128763.105376873,0.021208728589383358,1,Low,0,mobile,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
67627093.13537137,0.0811680638607022,5,Medium,0,desktop,(direct),(none),Hong Kong,(not set),1,5,1,0,0,42
89696497.27812833,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
9125668.302125555,0.07224856394024894,4,Medium,0,desktop,google,organic,Singapore,(not set),1,5,1,0,0,42
3366467.9425210967,0.054099195397152966,3,Medium,0,mobile,(direct),(none),Nigeria,(not set),1,5,1,0,0,42
7902031.128236602,0.04914427553916365,2,Low,0,mobile,(direct),(none),Singapore,(not set),1,5,1,0,0,42
13391928.641786152,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
1396819.6289929098,0.08779814516558163,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,1,0,42
8509852.479141029,0.06793911213889747,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,3,0,0,42
26773383.203718524,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
80904092.02071884,0.03100573518218752,1,Low,0,mobile,google,organic,North Macedonia,(not set),1,5,1,0,0,42
3583978.45321664,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
21306769.40979939,0.026915831437574842,1,Low,0,mobile,<Other>,organic,Canada,(not set),1,5,1,0,0,42
90742123.5517323,0.07617472928563673,5,Medium,0,desktop,(direct),(none),Sweden,(not set),1,5,1,0,0,42
1736102.632857042,0.024631681737698495,1,Low,0,mobile,<Other>,<Other>,Taiwan,(not set),1,5,1,0,0,42
7996126.186539158,0.07535979205992112,4,Medium,0,desktop,(direct),(none),China,Home/Shop by Brand/YouTube/,1,5,1,1,0,42
36451170.0827219,0.10380023588840731,6,Medium,0,mobile,shop.googlemerchandisestore.com,referral,United Kingdom,(not set),1,5,1,0,0,42
81760243.39186858,0.1184456926226519,7,Medium,0,desktop,shop.googlemerchandisestore.com,referral,Netherlands,(not set),1,5,1,0,0,42
1479354.2387650623,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
31324559.58634901,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
8578581.550902493,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
3352068918.171324,0.04169099498387998,2,Low,0,mobile,(direct),(none),India,(not set),1,5,1,0,0,42
8988933.212904662,0.018478508105733857,1,Low,0,mobile,google,cpc,India,(not set),1,5,1,0,0,42
39382480.04917576,0.04169099498387998,2,Low,0,mobile,(direct),(none),India,(not set),1,5,1,0,0,42
1404355.191209419,0.03163406584754427,1,Low,0,mobile,google,organic,Canada,(not set),1,5,1,0,0,42
4341807.14633212,0.13383439203704428,7,Medium,0,desktop,shop.googlemerchandisestore.com,referral,United Arab Emirates,(not set),1,5,1,0,0,42
10309906.971703831,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
77159048.78694667,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
1289295.5195021646,0.10929259514892745,6,Medium,0,mobile,shop.googlemerchandisestore.com,referral,Japan,(not set),1,5,1,0,0,42
59726879.64737917,0.05953633785976062,3,Medium,0,desktop,google,organic,India,(not set),1,5,1,0,0,42
56279885.07929789,0.3165955165247523,9,High,0,desktop,(data deleted),(data deleted),Greece,(not set),1,5,1,0,0,42
65667731.05895902,0.10305622670666971,6,Medium,0,mobile,shop.googlemerchandisestore.com,referral,United States,(not set),1,5,1,0,0,42
11416027.177414786,0.05953633785976062,3,Medium,0,desktop,google,organic,India,(not set),1,5,1,0,0,42
57582823.71590257,0.07128235860287427,4,Medium,0,desktop,google,organic,United Kingdom,(not set),1,5,1,0,0,42
72268995.22098756,0.04755376151587327,2,Low,0,desktop,google,cpc,United States,(not set),1,5,1,0,0,42
3041216.207820846,0.021208728589383358,1,Low,0,mobile,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
56163990.9580238,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
69737328.29382364,0.05953633785976062,3,Medium,0,desktop,google,organic,India,(not set),1,5,1,0,0,42
46402297.50378071,0.05005277515330375,2,Medium,0,desktop,<Other>,<Other>,Israel,(not set),1,5,1,0,0,42
5197256.275823307,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
36870446.66414117,0.06502901447117845,4,Medium,0,mobile,<Other>,referral,Japan,(not set),1,5,1,0,0,42
26556455.053529736,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
4536050.109828975,0.21374159022271827,9,High,0,desktop,(data deleted),(data deleted),United States,(not set),1,5,1,1,0,42
5650971.820726287,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
7236103.92843376,0.07641882007985908,5,Medium,0,desktop,google,organic,South Africa,(not set),1,5,1,0,0,42
25331682.543569587,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
62714136.01551606,0.06964056396976717,4,Medium,0,mobile,<Other>,referral,Philippines,(not set),1,5,1,0,0,42
44414579.74975146,0.02981834089090418,1,Low,0,mobile,google,organic,United States,(not set),1,5,1,0,0,42
55323615.18475691,0.05911736975257822,3,Medium,0,desktop,(direct),(none),India,(not set),1,5,1,0,0,42
90250779.79914312,0.06553131638992694,4,Medium,0,mobile,google,organic,United States,(not set),1,5,1,1,0,42
8201270477.396491,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
2577091.2659219294,0.05911736975257822,3,Medium,0,desktop,(direct),(none),India,(not set),1,5,1,0,0,42
19911595.81328194,0.0929275828019005,6,Medium,0,desktop,<Other>,referral,India,Men's T-Shirts/,1,5,1,1,0,42
47700004.7122327,0.05953633785976062,3,Medium,0,desktop,google,organic,India,(not set),1,5,1,0,0,42
47752765.92129421,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
77822507.36141168,0.07830229504012405,5,Medium,0,desktop,(direct),(none),Colombia,(not set),1,5,1,0,0,42
83449914.32599123,0.03100573518218752,1,Low,0,mobile,google,organic,Macao,(not set),1,5,1,0,0,42
3417043.3329683905,0.054099195397152966,3,Medium,0,mobile,(direct),(none),Hungary,(not set),1,5,1,0,0,42
1857884388.0388143,0.07157281421038542,4,Medium,0,desktop,(direct),(none),Bahrain,(not set),1,5,1,0,0,42
9192290743.447987,0.13829788306597957,7,Medium,0,mobile,<Other>,referral,India,(not set),2,10,3,0,0,42
5580360.968087435,0.02160748621038044,1,Low,0,mobile,google,cpc,United States,(not set),1,5,1,0,0,42
41582835.51018387,0.10692273182919133,6,Medium,0,desktop,google,organic,Egypt,(not set),2,10,3,0,0,42
73140620.7897406,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
33584466.22749507,0.10896249332908951,6,Medium,0,desktop,shop.googlemerchandisestore.com,referral,United States,(not set),1,5,1,0,0,42
36649057.70365149,0.060303807628996633,3,Medium,0,mobile,(direct),(none),United States,(not set),1,5,1,0,0,42
3968039.503099533,0.060934946971204176,3,Medium,0,mobile,<Other>,referral,United States,(not set),1,5,1,0,0,42
9113132.091001434,0.04133730437504943,2,Low,0,desktop,<Other>,<Other>,India,(not set),1,5,1,0,0,42
49471809.05178247,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
55938303.09998077,0.07641882007985908,5,Medium,0,desktop,google,organic,Kuwait,(not set),1,5,1,0,0,42
91061883.96660174,0.024000652288222304,1,Low,0,mobile,google,organic,India,(not set),1,5,1,0,0,42
6431155.893859874,0.03163406584754427,1,Low,0,mobile,google,organic,Canada,(not set),1,5,1,0,0,42
19690554.68813668,0.0715996915002641,4,Medium,0,desktop,google,organic,Taiwan,(not set),1,5,1,0,0,42
60460326.95989275,0.05953633785976062,3,Medium,0,desktop,google,organic,India,(not set),1,5,1,0,0,42
6598294.548939139,0.1061082516146216,6,Medium,0,desktop,google,organic,Switzerland,(not set),2,10,2,0,0,42
8685418.808202932,0.01799625602874627,1,Low,0,mobile,<Other>,<Other>,India,(not set),1,5,1,0,0,42
15104414.004391229,0.0715996915002641,4,Medium,0,desktop,google,organic,Taiwan,(not set),1,5,1,0,0,42
70477205.56683747,0.04931234215344333,2,Low,0,desktop,<Other>,<Other>,Taiwan,(not set),1,5,1,0,0,42
81644701.018855,0.0698408589857869,4,Medium,0,desktop,google,organic,Spain,(not set),1,5,1,0,0,42
15507737.484231116,0.031954344741021476,1,Low,0,mobile,google,organic,Belgium,(not set),1,5,1,0,0,42
8674573.800642585,0.04576467030539509,2,Low,0,desktop,<Other>,<Other>,France,(not set),1,5,1,0,0,42
7087545.222846113,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
3857886232.153742,0.08621966045201093,5,Medium,0,desktop,google,organic,Canada,(not set),1,5,2,0,0,42
42850163.27994923,0.07128235860287427,4,Medium,0,desktop,google,organic,United Kingdom,(not set),1,5,1,0,0,42
26274408.23618901,0.024000652288222304,1,Low,0,mobile,google,organic,India,(not set),1,5,1,0,0,42
67975632.06690772,0.05313993062244895,3,Medium,0,mobile,<Other>,referral,India,(not set),1,5,1,0,0,42
58876807.03451547,0.05135919312275505,3,Medium,0,desktop,google,cpc,Taiwan,Accessories/,1,5,2,1,0,42
67124465.99919459,0.04755376151587327,2,Low,0,desktop,google,cpc,United States,(not set),1,5,1,0,0,42
65482585.27902709,0.10896249332908951,6,Medium,0,desktop,shop.googlemerchandisestore.com,referral,United States,(not set),1,5,1,0,0,42
3315614.8047329825,0.07039913809056197,4,Medium,0,desktop,google,organic,Japan,(not set),1,5,1,0,0,42
9075469.183168229,0.06553131638992694,4,Medium,0,mobile,google,organic,United States,(not set),1,5,1,1,0,42
18922900.268157933,0.18656649056074773,8,High,0,desktop,(data deleted),(data deleted),United States,(not set),1,5,1,0,0,42
7170810171.278547,0.07806183391212768,5,Medium,0,desktop,google,organic,United States,(not set),1,5,1,0,0,42
75909446.47290549,0.06606933753976792,4,Medium,0,desktop,(direct),(none),United States,(not set),1,5,1,0,0,42
62193773.04406627,0.15267349988280976,8,High,0,mobile,shop.googlemerchandisestore.com,referral,United States,(not set),2,10,3,0,0,42
62575352.63431766,0.07169471829347754,4,Medium,0,desktop,google,organic,Mexico,(not set),1,5,1,1,0,42
7221372.421512682,0.09563074249741765,6,Medium,0,desktop,<Other>,referral,Canada,(not set),1,5,1,0,0,42
2267676.4458301333,0.07120416642805116,4,Medium,0,desktop,google,organic,France,(not set),1,5,1,0,0,42
2125773.023924164,0.07242994072538332,4,Medium,0,desktop,(direct),(none),Netherlands,(not set),1,5,1,0,0,42
4612357.663904437,0.02816936892333994,1,Low,0,mobile,<Other>,organic,South Africa,(not set),1,5,1,0,0,42
7796519.788751355,0.053433508148613314,3,Medium,0,mobile,(direct),(none),Vietnam,(not set),1,5,1,0,0,42
21656951.323272087,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
24009699.760446575,0.021033751044126935,1,Low,0,mobile,<Other>,<Other>,United Kingdom,(not set),1,5,1,0,0,42
33930632.3934171,0.07656840700335986,5,Medium,0,desktop,(direct),(none),Peru,(not set),1,5,1,0,0,42
91660346.21593367,0.05911736975257822,3,Medium,0,desktop,(direct),(none),India,(not set),1,5,1,0,0,42
1207678.868681566,0.049419582024626214,2,Low,0,desktop,google,cpc,United Kingdom,(not set),1,5,1,0,0,42
13042915.438074782,0.04133730437504943,2,Low,0,desktop,<Other>,<Other>,India,(not set),1,5,1,0,0,42
39667312.05213377,0.09934384856533604,6,Medium,0,desktop,shop.googlemerchandisestore.com,referral,United States,(not set),1,5,2,0,0,42
5013263.5082235,0.04541319185760103,2,Low,0,desktop,<Other>,<Other>,United States,(not set),1,5,1,0,0,42
